0.0003715,25.7575757575758
1.8407442,25.9530791788856
3.295662,26.0019550342131
4.6969879,25.9042033235582
6.0935726,25.8553274682307
7.4720132,25.7086999022483
8.8492215,25.8064516129032
10.2290352,25.7086999022483
11.6030798,25.6598240469208
12.9832207,25.7086999022483
14.362328,25.6109481915934
15.7424131,25.8064516129032
17.1202242,25.6598240469208
18.4686661,25.8064516129032
19.8490623,25.6598240469208
21.2228464,25.7575757575758
22.604308,25.7086999022483
23.9809493,25.7575757575758
25.3571045,25.7086999022483
26.7388322,25.8553274682307
28.1237296,25.8553274682307
29.5094869,25.7086999022483
30.8900584,25.6598240469208
32.274231,25.6598240469208
33.6567552,25.4154447702835
35.0348263,25.6109481915934
36.4068651,25.464320625611
37.7844985,25.5620723362659
39.1589802,25.3176930596286
40.5308332,25.464320625611
41.9102244,25.7086999022483
43.2918875,25.9042033235582
44.6239282,25.9042033235582
45.9988743,25.6598240469208
47.3746936,25.7086999022483
48.7577794,25.6109481915934
50.1359038,25.8064516129032
51.5128482,25.9042033235582
52.897082,26.0508308895406
54.2828497,26.3929618768329
55.6659486,26.3440860215054
57.042,26.5395894428153
58.4230979,26.8328445747801
59.8057325,26.9794721407625
61.186667,27.1260997067449
62.560733,27.6148582600196
63.9379674,27.8103616813294
65.3105832,28.2991202346041
66.6925871,28.3479960899316
68.0725999,28.3968719452591
69.4529121,28.6901270772239
70.8329741,29.1300097751711
72.2079505,29.3255131964809
73.575023,29.6187683284458
74.9494581,30.0097751710655
76.3245274,30.3030303030303
77.6971619,30.4007820136852
79.0755689,30.8895405669599
80.4457323,31.1339198435973
81.822323,31.4760508308895
83.1961473,31.6715542521994
84.5723179,32.258064516129
85.9535227,32.4046920821114
87.3285632,32.6490713587488
88.709498,32.991202346041
90.0877234,33.2844574780059
91.4611311,33.5777126099707
92.8270432,34.0175953079179
94.2094612,34.55522971652
95.589941,34.7507331378299
96.9703338,35.2394916911046
98.344555,35.5816226783969
99.7265238,35.6304985337243
101.1106087,35.7282502443793
102.4917776,36.0703812316716
103.8715383,36.3636363636364
105.250763,36.5591397849462
106.624748,36.9012707722385
107.9982555,37.1456500488759
109.3676517,37.4877810361681
110.7401078,37.5855327468231
112.1081013,37.781036168133
113.4816743,38.0742913000978
114.8559908,38.3675464320626
116.2335468,38.7096774193548
117.6142884,39.3450635386119
118.989158,39.3939393939394
120.3623788,39.7360703812317
121.742731,39.8826979472141
123.1156216,40.0782013685239
124.4942959,40.2737047898338
125.8694804,40.7624633431085
127.2445546,41.0068426197459
128.6260149,41.2023460410557
130.0054313,41.2512218963832
131.3795394,41.544477028348
132.7519533,41.8377321603128
134.1215902,42.1309872922776
135.496082,42.375366568915
136.8697503,42.4731182795699
