0,23,23,0,0
1.001755,26.1485826001955,26.4907135874878,0,0
3.0063449,26.3929618768329,26.5884652981427,0,0
4.1607213,26.3440860215054,26.5395894428153,0,0
5.1154657,26.0508308895406,26.4907135874878,0,0
6.0143335,26.2463343108505,26.5395894428153,0,0
7.0112629,26.2463343108505,26.3929618768329,0,0
8.008178,26.3440860215054,26.3929618768329,0,0
9.004291,26.197458455523,26.4418377321603,0,0
10.0001267,26.0019550342131,26.5395894428153,80,0
11.0000482,26.3929618768329,26.7350928641251,80,0
12.0002551,26.2463343108505,26.7839687194526,80,0
13.0000443,26.3440860215054,26.6862170087977,80,0
14.0112818,26.5395894428153,26.6862170087977,80,0
15.0033481,26.6862170087977,26.5395894428153,80,0
16.0032183,26.5395894428153,26.6862170087977,80,0
17.0014085,26.7350928641251,26.6373411534702,80,0
18.0135079,26.5884652981427,26.8328445747801,80,0
19.0000524,26.6862170087977,26.5395894428153,80,0
20.005282,26.8817204301075,26.6862170087977,80,0
21.002541,26.8328445747801,26.7350928641251,80,0
22.0002039,26.8328445747801,26.930596285435,80,0
23.0001211,27.3216031280548,26.930596285435,80,0
24.013533,27.4193548387097,26.8328445747801,80,0
25.0000475,27.4682306940372,26.6862170087977,80,0
26.0081278,27.5659824046921,26.5395894428153,80,0
27.0002357,28.1036168132942,26.930596285435,80,0
28.0021646,28.3479960899316,26.5395894428153,80,0
29.0122053,28.5923753665689,26.8817204301075,80,0
30.008336,28.7390029325513,26.7839687194526,80,0
31.0061444,28.8367546432063,26.7839687194526,80,0
32.0001821,28.9345063538612,26.5395894428153,80,0
33.0052069,29.3255131964809,26.6862170087977,80,0
34.0021048,29.4721407624634,26.6862170087977,80,0
35.0111577,29.8142717497556,26.7839687194526,80,0
36.0056698,30.058651026393,26.6862170087977,80,0
37.0130018,30.1564027370479,26.6373411534702,80,0
38.0088416,30.4985337243402,27.0283479960899,80,0
39.0046258,30.8406647116324,26.8817204301075,80,0
40.0050922,30.9384164222874,26.8817204301075,80,0
41.0010453,31.5738025415445,26.8328445747801,80,0
42.0130674,31.7204301075269,26.9794721407625,80,0
43.008575,31.9648093841642,26.9794721407625,80,0
44.0039136,32.0136852394917,26.8817204301075,80,0
45.0134662,32.4046920821114,26.7350928641251,80,0
46.0121676,32.5513196480938,26.8328445747801,80,0
47.0083773,32.8445747800587,27.0772238514174,80,0
48.0060273,33.4799608993157,27.1260997067449,80,0
49.0004414,33.822091886608,27.2238514173998,80,0
50.0087536,33.822091886608,27.2238514173998,80,0
51.0057784,33.919843597263,26.9794721407625,80,0
52.0025071,34.2619745845552,27.0283479960899,80,0
53.0012258,34.4086021505376,27.0772238514174,80,0
54.0143815,34.9462365591398,27.1749755620723,80,0
55.0108483,35.0928641251222,27.3216031280548,80,0
56.009269,35.386119257087,27.2727272727273,80,0
57.0000529,35.4838709677419,27.1260997067449,80,0
58.0079532,35.9726295210166,27.3704789833822,80,0
59.0000921,36.0703812316716,27.2727272727273,80,0
60.0140862,36.3636363636364,27.4193548387097,80,0
61.0083442,36.4613880742913,27.3216031280548,80,0
62.0030995,36.950146627566,27.3704789833822,80,0
63.0013712,37.0967741935484,27.1749755620723,80,0
64.0092217,37.1945259042033,27.4682306940372,80,0
65.0057284,37.683284457478,27.3216031280548,80,0
66.0031984,37.7321603128055,27.7126099706745,80,0
67.0091293,38.3186705767351,27.663734115347,80,0
68.0050813,38.41642228739,27.6148582600196,80,0
69.0133872,38.8074291300098,27.5659824046921,80,0
70.0077617,38.7585532746823,27.6148582600196,80,0
71.0141361,39.1984359726295,27.761485826002,80,0
72.0033015,39.5405669599218,27.6148582600196,80,0
73.0144889,39.7849462365592,27.9081133919844,80,0
74.0081199,40.2248289345064,28.0547409579668,80,0
75.0033732,40.811339198436,28.0058651026393,80,0
76.0121442,41.0557184750733,28.1036168132942,80,0
77.0059171,41.2023460410557,28.1036168132942,80,0
78.0053054,41.5933528836755,28.1524926686217,80,0
79.0132608,41.9843597262952,28.3968719452591,80,0
80.0079117,41.9843597262952,28.494623655914,80,0
81.0141684,42.27761485826,28.5923753665689,80,0
82.0101127,42.7663734115347,28.494623655914,80,0
83.001665,42.9618768328446,28.4457478005865,80,0
84.0002942,43.3040078201369,28.4457478005865,80,0
85.0145137,43.4995112414467,28.6901270772239,80,0
86.0043565,43.7927663734115,28.4457478005865,80,0
87.0144652,44.1837732160313,28.7390029325513,80,0
88.0143536,44.2326490713588,28.5434995112415,80,0
89.0071457,44.3304007820137,28.6901270772239,80,0
